Chr			Length
Chr15			402
Chr15			404
Chr15			405
Chr15			407
Chr15			407
Chr15			407
Chr15			407
Chr15			410
Chr15			411
Chr15			412
Chr15			412
Chr15			412
Chr15			415
Chr15			415
Chr15			416
Chr15			417
Chr15			418
Chr15			419
Chr15			420
Chr15			421
Chr15			423
Chr15			433
Chr15			434
Chr15			436
Chr15			447
Chr15			450
Chr15			455
Chr15			457
Chr15			471
Chr15			473
Chr15			480
Chr15			484
Chr15			504
Chr15			512
Chr15			531
Chr15			536
Chr15			559
Chr15			566
Chr15			571
Chr15			594
Chr15			595
Chr15			607
Chr15			610
Chr15			630
Chr15			635
Chr15			664
Chr15			665
Chr15			669
Chr15			672
Chr15			681
Chr15			689
Chr15			705
Chr15			705
Chr15			727
Chr15			738
Chr15			767
Chr15			774
Chr15			776
Chr15			779
Chr15			786
Chr15			821
Chr15			830
Chr15			848
Chr15			851
Chr15			892
Chr15			893
Chr15			917
Chr15			917
Chr15			949
Chr15			958
Chr15			960
Chr15			970
Chr15			976
Chr15			997
Chr15			1018
Chr15			1038
Chr15			1076
Chr15			1098
Chr15			1116
Chr15			1120
Chr15			1132
Chr15			1134
Chr15			1138
Chr15			1138
Chr15			1142
Chr15			1156
Chr15			1158
Chr15			1164
Chr15			1165
Chr15			1170
Chr15			1173
Chr15			1175
Chr15			1179
Chr15			1200
Chr15			1203
Chr15			1206
Chr15			1245
Chr15			1252
Chr15			1256
Chr15			1268
Chr15			1272
Chr15			1278
Chr15			1306
Chr15			1307
Chr15			1323
Chr15			1345
Chr15			1370
Chr15			1488
Chr15			1561
Chr15			1607
Chr15			1616
Chr15			1633
Chr15			1656
Chr15			1682
Chr15			1682
Chr15			1683
Chr15			1711
Chr15			1739
Chr15			1747
Chr15			1758
Chr15			1765
Chr15			1770
Chr15			1811
Chr15			1833
Chr15			1869
Chr15			1905
Chr15			1966
Chr15			1983
Chr15			2021
Chr15			2081
Chr15			2090
Chr15			2131
Chr15			2149
Chr15			2154
Chr15			2205
Chr15			2211
Chr15			2247
Chr15			2260
Chr15			2266
Chr15			2286
Chr15			2325
Chr15			2342
Chr15			2399
Chr15			2572
Chr15			2582
Chr15			2590
Chr15			2674
Chr15			2684
Chr15			2698
Chr15			2721
Chr15			2722
Chr15			2847
Chr15			2898
Chr15			2908
Chr15			2968
Chr15			2997
Chr15			3017
Chr15			3032
Chr15			3038
Chr15			3059
Chr15			3060
Chr15			3070
Chr15			3102
Chr15			3227
Chr15			3247
Chr15			3266
Chr15			3285
Chr15			3299
Chr15			3407
Chr15			3419
Chr15			3487
Chr15			3542
Chr15			3557
Chr15			3561
Chr15			3569
Chr15			3629
Chr15			3763
Chr15			3803
Chr15			3852
Chr15			3853
Chr15			3903
Chr15			3938
Chr15			3953
Chr15			3981
Chr15			4006
Chr15			4134
Chr15			4253
Chr15			4310
Chr15			4318
Chr15			4548
Chr15			4641
Chr15			4679
Chr15			4753
Chr15			4783
Chr15			4931
Chr15			4939
Chr15			5055
Chr15			5087
Chr15			5287
Chr15			5325
Chr15			5374
Chr15			5402
Chr15			5447
Chr15			5475
Chr15			5529
Chr15			5533
Chr15			5542
Chr15			5621
Chr15			5755
Chr15			6084
Chr15			6113
Chr15			6126
Chr15			6214
Chr15			6348
Chr15			6434
Chr15			6553
Chr15			6882
Chr15			7211
Chr15			7272
Chr15			7386
Chr15			7443
Chr15			7672
Chr15			7786
Chr15			8339
Chr15			8482
Chr15			8485
Chr15			8557
Chr15			8914
Chr15			8928
Chr15			9024
Chr15			9125
Chr15			9138
Chr15			9201
Chr15			9256
Chr15			9268
Chr15			9290
Chr15			9298
Chr15			9317
Chr15			9323
Chr15			9341
Chr15			9429
Chr15			9432
Chr15			9432
Chr15			9467
Chr15			9479
Chr15			9564
Chr15			9675
Chr15			9764
Chr15			9776
Chr15			9777
Chr15			9780
Chr15			9801
Chr15			9846
Chr15			10053
Chr15			10327
Chr15			10427
Chr15			10508
Chr15			10642
Chr15			10687
Chr15			10827
Chr15			10974
Chr15			11076
Chr15			11824
Chr15			11960
Chr15			11970
Chr15			12437
Chr15			12806
Chr15			13879
Chr15			14431
Chr15			14653
Chr15			14857
Chr15			14969
Chr15			15094
Chr15			15108
Chr15			15171
Chr15			15442
Chr15			15485
Chr15			15531
Chr15			15869
Chr15			16119
Chr15			16212
Chr15			16380
Chr15			16985
Chr15			17185
Chr15			17186
Chr15			17235
Chr15			17308
Chr15			17315
Chr15			17321
Chr15			17341
Chr15			17357
Chr15			17409
Chr15			17687
Chr15			17730
Chr15			17859
Chr15			18226
Chr15			18443
Chr15			18559
Chr15			18595
Chr15			18904
Chr15			18928
Chr15			18977
Chr15			19057
Chr15			19110
Chr15			19226
Chr15			19506
Chr15			19519
Chr15			19570
Chr15			19773
Chr15			19887
Chr15			20027
Chr15			20065
Chr15			20123
Chr15			20176
Chr15			20237
Chr15			20480
Chr15			20502
Chr15			20542
Chr15			20729
Chr15			20740
Chr15			20837
Chr15			21341
Chr15			21472
Chr15			22067
Chr15			22083
Chr15			22196
Chr15			22290
Chr15			22296
Chr15			22342
Chr15			22597
Chr15			22662
Chr15			22955
Chr15			23734
Chr15			23806
Chr15			24187
Chr15			24308
Chr15			25002
Chr15			25316
Chr15			26249
Chr15			27959
Chr15			28511
Chr15			30048
Chr15			30305
Chr15			30786
Chr15			31210
Chr15			31449
Chr15			31697
Chr15			32522
Chr15			33308
Chr15			34518
Chr15			34565
Chr15			34690
Chr15			36070
Chr15			36186
Chr15			40297
Chr15			44013
Chr15			48631
Chr15			52054
Chr15			55856
Chr15			61090
Chr15			68327
Chr15			69255
Chr15			73661
Chr15			76129
Chr15			82738
Chr15			83858
Chr15			92110
Chr15			105220
Chr15			109158
Chr15			111275
Chr15			116329
Chr15			119478
Chr15			119646
Chr15			125774
Chr15			128678
Chr15			128689
Chr15			129659
Chr15			130491
Chr15			130634
Chr15			161772
Chr15			191086
Chr15			237139
Chr15			291268
Chr15			309318
Chr15			437015
Chr15			451674
Chr15			580381
Chr15			1393970
Chr15			1791324
Chr15			1796442
Chr15			2040908
Chr15			2083437
Chr15			3378818
Chr15			3650399
Chr15			3857301
Chr15			4898972
Chr15			5700660
Chr15			5795132
Chr15			7028046
Chr15			7491486
Chr15			9060599
Chr15			10484537
Chr15			10673823
Chr15			11593405
Chr15			14398945
Chr15			21528214
Chr15			22282232
Chr15			26630770
Chr15			28753659
Chr15			35320796
Chr15			40993662
the total of Chr15 is 791


Chr16			18
Chr16			18
Chr16			19
Chr16			19
Chr16			19
Chr16			19
Chr16			20
Chr16			20
Chr16			20
Chr16			20
Chr16			21
Chr16			22
Chr16			23
Chr16			23
Chr16			24
Chr16			24
Chr16			25
Chr16			26
Chr16			26
Chr16			27
Chr16			28
Chr16			28
Chr16			28
Chr16			29
Chr16			29
Chr16			29
Chr16			31
Chr16			31
Chr16			31
Chr16			32
Chr16			32
Chr16			32
Chr16			33
Chr16			33
Chr16			34
Chr16			34
Chr16			35
Chr16			35
Chr16			36
Chr16			36
Chr16			37
Chr16			38
Chr16			38
Chr16			38
Chr16			39
Chr16			39
Chr16			40
Chr16			41
Chr16			42
Chr16			42
Chr16			43
Chr16			44
Chr16			46
Chr16			47
Chr16			47
Chr16			47
Chr16			48
Chr16			49
Chr16			49
Chr16			50
Chr16			50
Chr16			51
Chr16			52
Chr16			53
Chr16			53
Chr16			55
Chr16			56
Chr16			56
Chr16			57
Chr16			58
Chr16			58
Chr16			58
Chr16			59
Chr16			59
Chr16			62
Chr16			63
Chr16			65
Chr16			65
Chr16			67
Chr16			68
Chr16			69
Chr16			69
Chr16			71
Chr16			73
Chr16			76
Chr16			76
Chr16			77
Chr16			78
Chr16			78
Chr16			80
Chr16			82
Chr16			84
Chr16			84
Chr16			85
Chr16			85
Chr16			85
Chr16			89
Chr16			89
Chr16			92
Chr16			98
Chr16			101
Chr16			103
Chr16			107
Chr16			107
Chr16			110
Chr16			110
Chr16			112
Chr16			113
Chr16			117
Chr16			120
Chr16			120
Chr16			121
Chr16			130
Chr16			131
Chr16			132
Chr16			136
Chr16			137
Chr16			137
Chr16			140
Chr16			151
Chr16			152
Chr16			156
Chr16			161
Chr16			162
Chr16			162
Chr16			164
Chr16			164
Chr16			177
Chr16			179
Chr16			181
Chr16			192
Chr16			196
Chr16			209
Chr16			216
Chr16			217
Chr16			224
Chr16			243
Chr16			248
Chr16			257
Chr16			270
Chr16			272
Chr16			274
Chr16			280
Chr16			283
Chr16			292
Chr16			292
Chr16			295
Chr16			296
Chr16			303
Chr16			304
Chr16			314
Chr16			315
Chr16			319
Chr16			327
Chr16			332
Chr16			332
Chr16			335
Chr16			337
Chr16			339
Chr16			339
Chr16			340
Chr16			342
Chr16			342
Chr16			343
Chr16			346
Chr16			348
Chr16			348
Chr16			349
Chr16			350
Chr16			352
Chr16			353
Chr16			356
Chr16			357
Chr16			358
Chr16			358
Chr16			359
Chr16			363
Chr16			363
Chr16			364
Chr16			365
Chr16			366
Chr16			367
Chr16			367
Chr16			370
Chr16			371
Chr16			371
Chr16			371
Chr16			372
Chr16			374
Chr16			374
Chr16			374
Chr16			376
Chr16			378
Chr16			379
Chr16			379
Chr16			381
Chr16			381
Chr16			382
Chr16			382
Chr16			384
Chr16			384
Chr16			385
Chr16			385
Chr16			387
Chr16			388
Chr16			389
Chr16			393
Chr16			394
Chr16			395
Chr16			400
Chr16			403
Chr16			405
Chr16			406
Chr16			408
Chr16			411
Chr16			414
Chr16			416
Chr16			418
Chr16			422
Chr16			428
Chr16			432
Chr16			432
Chr16			439
Chr16			440
Chr16			457
Chr16			463
Chr16			475
Chr16			490
Chr16			493
Chr16			510
Chr16			512
Chr16			536
Chr16			547
Chr16			554
Chr16			618
Chr16			642
Chr16			690
Chr16			695
Chr16			697
Chr16			751
Chr16			754
Chr16			781
Chr16			790
Chr16			815
Chr16			853
Chr16			862
Chr16			887
Chr16			913
Chr16			917
Chr16			936
Chr16			984
Chr16			985
Chr16			998
Chr16			1015
Chr16			1110
Chr16			1139
Chr16			1142
Chr16			1157
Chr16			1170
Chr16			1203
Chr16			1207
Chr16			1220
Chr16			1266
Chr16			1278
Chr16			1292
Chr16			1297
Chr16			1306
Chr16			1318
Chr16			1327
Chr16			1353
Chr16			1377
Chr16			1399
Chr16			1482
Chr16			1498
Chr16			1531
Chr16			1574
Chr16			1717
Chr16			1790
Chr16			1823
Chr16			1837
Chr16			1866
Chr16			2105
Chr16			2172
Chr16			2282
Chr16			2334
Chr16			2449
Chr16			2468
Chr16			2493
Chr16			2527
Chr16			2530
Chr16			2710
Chr16			2807
Chr16			2888
Chr16			2979
Chr16			3027
Chr16			3075
Chr16			3155
Chr16			3192
Chr16			3372
Chr16			3375
Chr16			3575
Chr16			3903
Chr16			3913
Chr16			3918
Chr16			3932
Chr16			3952
Chr16			4016
Chr16			4146
Chr16			4391
Chr16			4456
Chr16			4520
Chr16			4723
Chr16			4849
Chr16			4853
Chr16			4989
Chr16			5026
Chr16			5065
Chr16			5093
Chr16			5094
Chr16			5099
Chr16			5178
Chr16			5270
Chr16			5403
Chr16			5736
Chr16			5738
Chr16			5977
Chr16			5980
Chr16			6364
Chr16			6385
Chr16			6603
Chr16			6809
Chr16			6859
Chr16			6935
Chr16			7075
Chr16			7113
Chr16			7324
Chr16			7398
Chr16			7726
Chr16			7729
Chr16			7885
Chr16			8561
Chr16			8639
Chr16			8729
Chr16			8818
Chr16			9099
Chr16			9290
Chr16			9316
Chr16			9318
Chr16			9362
Chr16			9465
Chr16			9471
Chr16			9558
Chr16			9559
Chr16			9679
Chr16			9687
Chr16			9761
Chr16			9764
Chr16			9795
Chr16			9819
Chr16			9996
Chr16			10334
Chr16			10374
Chr16			10798
Chr16			11143
Chr16			11713
Chr16			12746
Chr16			12760
Chr16			13245
Chr16			14127
Chr16			14993
Chr16			15313
Chr16			15802
Chr16			17000
Chr16			17641
Chr16			17709
Chr16			18170
Chr16			18641
Chr16			18928
Chr16			19002
Chr16			19037
Chr16			19110
Chr16			19184
Chr16			19485
Chr16			19605
Chr16			19709
Chr16			19749
Chr16			20130
Chr16			20393
Chr16			20575
Chr16			21791
Chr16			22852
Chr16			23120
Chr16			24206
Chr16			25185
Chr16			26013
Chr16			27834
Chr16			28826
Chr16			29416
Chr16			29622
Chr16			29635
Chr16			30397
Chr16			30764
Chr16			30814
Chr16			32665
Chr16			33335
Chr16			33978
Chr16			34375
Chr16			34531
Chr16			34564
Chr16			35754
Chr16			37401
Chr16			40829
Chr16			43076
Chr16			45637
Chr16			46308
Chr16			46358
Chr16			46569
Chr16			47505
Chr16			48108
Chr16			48327
Chr16			49122
Chr16			53441
Chr16			53855
Chr16			54044
Chr16			56760
Chr16			60530
Chr16			66153
Chr16			66272
Chr16			77665
Chr16			83921
Chr16			87734
Chr16			105096
Chr16			105660
Chr16			120752
Chr16			123540
Chr16			128980
Chr16			203626
Chr16			232473
Chr16			241740
Chr16			594878
Chr16			1676713
Chr16			1745239
Chr16			1817349
Chr16			1851859
Chr16			2391687
Chr16			2396247
Chr16			4245493
Chr16			4302116
Chr16			5361106
Chr16			5413135
Chr16			5559075
Chr16			5597070
Chr16			8781602
Chr16			8969277
Chr16			8978049
Chr16			13593340
Chr16			14869434
Chr16			17520276
Chr16			19437370
Chr16			21265411
the total of Chr16 is 460


Chr17			17
Chr17			19
Chr17			19
Chr17			21
Chr17			23
Chr17			24
Chr17			24
Chr17			25
Chr17			25
Chr17			26
Chr17			26
Chr17			26
Chr17			27
Chr17			28
Chr17			29
Chr17			29
Chr17			29
Chr17			30
Chr17			31
Chr17			34
Chr17			35
Chr17			35
Chr17			37
Chr17			37
Chr17			38
Chr17			38
Chr17			39
Chr17			41
Chr17			48
Chr17			50
Chr17			53
Chr17			53
Chr17			54
Chr17			55
Chr17			56
Chr17			60
Chr17			60
Chr17			61
Chr17			61
Chr17			62
Chr17			62
Chr17			62
Chr17			71
Chr17			79
Chr17			80
Chr17			81
Chr17			82
Chr17			82
Chr17			87
Chr17			92
Chr17			101
Chr17			103
Chr17			105
Chr17			106
Chr17			121
Chr17			121
Chr17			137
Chr17			140
Chr17			142
Chr17			156
Chr17			189
Chr17			223
Chr17			230
Chr17			236
Chr17			271
Chr17			283
Chr17			295
Chr17			300
Chr17			308
Chr17			315
Chr17			316
Chr17			317
Chr17			318
Chr17			320
Chr17			322
Chr17			323
Chr17			323
Chr17			327
Chr17			328
Chr17			329
Chr17			330
Chr17			330
Chr17			332
Chr17			333
Chr17			335
Chr17			337
Chr17			339
Chr17			339
Chr17			341
Chr17			346
Chr17			346
Chr17			346
Chr17			349
Chr17			353
Chr17			354
Chr17			358
Chr17			359
Chr17			359
Chr17			359
Chr17			360
Chr17			360
Chr17			360
Chr17			361
Chr17			361
Chr17			362
Chr17			362
Chr17			362
Chr17			363
Chr17			364
Chr17			367
Chr17			368
Chr17			368
Chr17			369
Chr17			371
Chr17			373
Chr17			375
Chr17			375
Chr17			376
Chr17			376
Chr17			379
Chr17			379
Chr17			381
Chr17			381
Chr17			382
Chr17			383
Chr17			383
Chr17			383
Chr17			383
Chr17			384
Chr17			384
Chr17			385
Chr17			388
Chr17			389
Chr17			389
Chr17			389
Chr17			390
Chr17			403
Chr17			403
Chr17			403
Chr17			404
Chr17			405
Chr17			411
Chr17			411
Chr17			417
Chr17			417
Chr17			419
Chr17			421
Chr17			438
Chr17			446
Chr17			461
Chr17			483
Chr17			484
Chr17			486
Chr17			526
Chr17			539
Chr17			540
Chr17			640
Chr17			652
Chr17			686
Chr17			705
Chr17			725
Chr17			790
Chr17			801
Chr17			804
Chr17			811
Chr17			831
Chr17			854
Chr17			855
Chr17			913
Chr17			930
Chr17			1096
Chr17			1098
Chr17			1115
Chr17			1177
Chr17			1197
Chr17			1213
Chr17			1218
Chr17			1220
Chr17			1280
Chr17			1311
Chr17			1347
Chr17			1372
Chr17			1378
Chr17			1646
Chr17			1675
Chr17			1701
Chr17			1723
Chr17			1846
Chr17			2082
Chr17			2192
Chr17			2305
Chr17			2474
Chr17			2554
Chr17			2633
Chr17			2642
Chr17			2984
Chr17			3066
Chr17			3186
Chr17			3354
Chr17			3766
Chr17			3967
Chr17			4337
Chr17			4341
Chr17			4362
Chr17			4438
Chr17			4671
Chr17			4732
Chr17			4919
Chr17			4937
Chr17			5028
Chr17			5332
Chr17			5406
Chr17			5489
Chr17			5533
Chr17			5582
Chr17			5991
Chr17			6228
Chr17			6281
Chr17			6391
Chr17			6588
Chr17			7586
Chr17			7780
Chr17			8164
Chr17			8227
Chr17			8568
Chr17			8774
Chr17			9168
Chr17			9262
Chr17			10564
Chr17			15682
Chr17			16303
Chr17			16956
Chr17			17054
Chr17			18152
Chr17			18627
Chr17			18777
Chr17			20008
Chr17			24881
Chr17			27121
Chr17			28122
Chr17			29184
Chr17			36577
Chr17			41327
Chr17			42923
Chr17			47648
Chr17			48666
Chr17			49358
Chr17			51366
Chr17			56307
Chr17			66812
Chr17			553243
Chr17			1230488
Chr17			1999983
Chr17			2854294
Chr17			5419227
Chr17			6667732
Chr17			9390341
Chr17			16596027
Chr17			22593765
Chr17			28227567
the total of Chr17 is 260


Chr18			18
Chr18			18
Chr18			19
Chr18			21
Chr18			22
Chr18			24
Chr18			25
Chr18			25
Chr18			26
Chr18			27
Chr18			27
Chr18			27
Chr18			27
Chr18			29
Chr18			29
Chr18			29
Chr18			29
Chr18			31
Chr18			32
Chr18			32
Chr18			32
Chr18			33
Chr18			33
Chr18			34
Chr18			34
Chr18			34
Chr18			36
Chr18			36
Chr18			36
Chr18			37
Chr18			37
Chr18			38
Chr18			38
Chr18			38
Chr18			39
Chr18			39
Chr18			39
Chr18			39
Chr18			40
Chr18			40
Chr18			40
Chr18			40
Chr18			40
Chr18			40
Chr18			41
Chr18			41
Chr18			42
Chr18			42
Chr18			42
Chr18			42
Chr18			43
Chr18			43
Chr18			44
Chr18			45
Chr18			45
Chr18			45
Chr18			46
Chr18			47
Chr18			47
Chr18			47
Chr18			49
Chr18			50
Chr18			51
Chr18			51
Chr18			51
Chr18			52
Chr18			53
Chr18			53
Chr18			56
Chr18			56
Chr18			56
Chr18			56
Chr18			57
Chr18			58
Chr18			60
Chr18			61
Chr18			62
Chr18			62
Chr18			64
Chr18			65
Chr18			65
Chr18			65
Chr18			66
Chr18			66
Chr18			67
Chr18			71
Chr18			73
Chr18			73
Chr18			76
Chr18			76
Chr18			79
Chr18			81
Chr18			85
Chr18			86
Chr18			87
Chr18			89
Chr18			90
Chr18			93
Chr18			94
Chr18			97
Chr18			98
Chr18			99
Chr18			100
Chr18			100
Chr18			103
Chr18			104
Chr18			105
Chr18			107
Chr18			107
Chr18			110
Chr18			112
Chr18			113
Chr18			114
Chr18			129
Chr18			140
Chr18			145
Chr18			155
Chr18			157
Chr18			158
Chr18			162
Chr18			164
Chr18			166
Chr18			194
Chr18			195
Chr18			231
Chr18			243
Chr18			264
Chr18			275
Chr18			281
Chr18			289
Chr18			296
Chr18			298
Chr18			300
Chr18			301
Chr18			302
Chr18			304
Chr18			304
Chr18			308
Chr18			308
Chr18			309
Chr18			311
Chr18			312
Chr18			315
Chr18			315
Chr18			316
Chr18			316
Chr18			317
Chr18			317
Chr18			317
Chr18			318
Chr18			321
Chr18			322
Chr18			322
Chr18			323
Chr18			323
Chr18			324
Chr18			324
Chr18			324
Chr18			325
Chr18			325
Chr18			326
Chr18			327
Chr18			327
Chr18			329
Chr18			330
Chr18			330
Chr18			333
Chr18			333
Chr18			334
Chr18			335
Chr18			336
Chr18			336
Chr18			337
Chr18			338
Chr18			340
Chr18			340
Chr18			341
Chr18			341
Chr18			342
Chr18			343
Chr18			344
Chr18			345
Chr18			349
Chr18			351
Chr18			352
Chr18			352
Chr18			352
Chr18			352
Chr18			354
Chr18			356
Chr18			357
Chr18			359
Chr18			359
Chr18			361
Chr18			361
Chr18			362
Chr18			363
Chr18			363
Chr18			364
Chr18			365
Chr18			366
Chr18			366
Chr18			366
Chr18			366
Chr18			367
Chr18			367
Chr18			367
Chr18			367
Chr18			368
Chr18			368
Chr18			368
Chr18			368
Chr18			369
Chr18			369
Chr18			370
Chr18			371
Chr18			371
Chr18			372
Chr18			372
Chr18			372
Chr18			373
Chr18			374
Chr18			374
Chr18			374
Chr18			375
Chr18			375
Chr18			375
Chr18			377
Chr18			377
Chr18			378
Chr18			379
Chr18			379
Chr18			379
Chr18			380
Chr18			381
Chr18			381
Chr18			382
Chr18			382
Chr18			382
Chr18			383
Chr18			383
Chr18			383
Chr18			384
Chr18			384
Chr18			385
Chr18			386
Chr18			386
Chr18			387
Chr18			387
Chr18			387
Chr18			388
Chr18			389
Chr18			391
Chr18			391
Chr18			392
Chr18			392
Chr18			393
Chr18			394
Chr18			395
Chr18			396
Chr18			398
Chr18			400
Chr18			400
Chr18			401
Chr18			401
Chr18			402
Chr18			402
Chr18			407
Chr18			408
Chr18			412
Chr18			412
Chr18			414
Chr18			419
Chr18			422
Chr18			430
Chr18			439
Chr18			442
Chr18			463
Chr18			469
Chr18			474
Chr18			482
Chr18			502
Chr18			559
Chr18			583
Chr18			606
Chr18			648
Chr18			651
Chr18			654
Chr18			679
Chr18			701
Chr18			745
Chr18			751
Chr18			769
Chr18			819
Chr18			820
Chr18			822
Chr18			834
Chr18			908
Chr18			911
Chr18			952
Chr18			993
Chr18			1006
Chr18			1027
Chr18			1039
Chr18			1053
Chr18			1097
Chr18			1107
Chr18			1112
Chr18			1129
Chr18			1137
Chr18			1152
Chr18			1176
Chr18			1183
Chr18			1249
Chr18			1264
Chr18			1292
Chr18			1300
Chr18			1315
Chr18			1339
Chr18			1347
Chr18			1356
Chr18			1357
Chr18			1412
Chr18			1425
Chr18			1444
Chr18			1460
Chr18			1485
Chr18			1495
Chr18			1498
Chr18			1530
Chr18			1633
Chr18			1657
Chr18			1681
Chr18			1719
Chr18			1728
Chr18			1754
Chr18			1880
Chr18			1882
Chr18			1956
Chr18			1965
Chr18			1985
Chr18			2005
Chr18			2092
Chr18			2162
Chr18			2194
Chr18			2218
Chr18			2261
Chr18			2282
Chr18			2290
Chr18			2368
Chr18			2377
Chr18			2407
Chr18			2418
Chr18			2475
Chr18			2475
Chr18			2506
Chr18			2588
Chr18			2604
Chr18			2684
Chr18			2728
Chr18			2756
Chr18			2790
Chr18			2812
Chr18			2854
Chr18			2902
Chr18			2913
Chr18			2935
Chr18			3023
Chr18			3041
Chr18			3140
Chr18			3148
Chr18			3187
Chr18			3268
Chr18			3288
Chr18			3314
Chr18			3317
Chr18			3342
Chr18			3411
Chr18			3550
Chr18			3551
Chr18			3592
Chr18			3670
Chr18			3724
Chr18			3770
Chr18			3790
Chr18			3797
Chr18			3882
Chr18			3890
Chr18			3901
Chr18			4041
Chr18			4155
Chr18			4159
Chr18			4315
Chr18			4358
Chr18			4406
Chr18			4449
Chr18			4585
Chr18			4776
Chr18			4783
Chr18			4797
Chr18			4846
Chr18			4905
Chr18			4911
Chr18			4927
Chr18			4933
Chr18			4977
Chr18			4978
Chr18			5075
Chr18			5097
Chr18			5398
Chr18			5404
Chr18			5529
Chr18			5549
Chr18			5593
Chr18			5674
Chr18			5762
Chr18			6189
Chr18			6240
Chr18			6288
Chr18			6406
Chr18			6492
Chr18			6574
Chr18			7066
Chr18			7200
Chr18			7227
Chr18			7471
Chr18			7622
Chr18			7624
Chr18			7780
Chr18			7795
Chr18			7883
Chr18			8039
Chr18			8041
Chr18			8211
Chr18			8905
Chr18			9268
Chr18			9302
Chr18			9544
Chr18			9615
Chr18			9842
Chr18			10070
Chr18			10071
Chr18			10235
Chr18			10258
Chr18			10435
Chr18			10450
Chr18			10646
Chr18			10794
Chr18			10800
Chr18			11047
Chr18			11184
Chr18			12031
Chr18			12225
Chr18			13332
Chr18			13697
Chr18			13811
Chr18			14289
Chr18			14308
Chr18			14503
Chr18			16033
Chr18			16128
Chr18			16202
Chr18			16649
Chr18			17001
Chr18			17092
Chr18			17397
Chr18			17495
Chr18			17611
Chr18			17895
Chr18			17958
Chr18			18318
Chr18			18458
Chr18			18481
Chr18			18671
Chr18			19011
Chr18			19694
Chr18			20124
Chr18			20127
Chr18			20220
Chr18			21012
Chr18			21364
Chr18			21773
Chr18			22182
Chr18			22765
Chr18			22871
Chr18			23256
Chr18			24714
Chr18			26316
Chr18			26510
Chr18			27133
Chr18			27158
Chr18			29055
Chr18			31705
Chr18			31734
Chr18			32033
Chr18			32321
Chr18			32339
Chr18			32912
Chr18			33056
Chr18			33239
Chr18			34814
Chr18			35852
Chr18			39697
Chr18			41130
Chr18			44340
Chr18			46493
Chr18			48158
Chr18			49790
Chr18			50531
Chr18			50534
Chr18			51988
Chr18			55433
Chr18			56802
Chr18			60591
Chr18			62937
Chr18			67676
Chr18			68390
Chr18			80625
Chr18			84183
Chr18			85395
Chr18			85911
Chr18			117679
Chr18			124591
Chr18			125637
Chr18			221609
Chr18			232698
Chr18			235576
Chr18			279843
Chr18			291749
Chr18			301916
Chr18			475483
Chr18			1022529
Chr18			1486557
Chr18			2031576
Chr18			3240580
Chr18			3314719
Chr18			3893667
Chr18			6541836
Chr18			7493664
Chr18			7711142
Chr18			8412524
Chr18			8845654
Chr18			9046381
Chr18			11538032
Chr18			12791280
Chr18			14188457
Chr18			21013544
Chr18			23131375
Chr18			24804525
Chr18			26371115
Chr18			28260627
Chr18			28672414
Chr18			30972898
Chr18			38192083
Chr18			47444380
Chr18			52455922
the total of Chr18 is 556


Chr19			18
Chr19			18
Chr19			19
Chr19			20
Chr19			20
Chr19			20
Chr19			21
Chr19			21
Chr19			21
Chr19			22
Chr19			22
Chr19			22
Chr19			22
Chr19			22
Chr19			23
Chr19			23
Chr19			23
Chr19			23
Chr19			23
Chr19			23
Chr19			23
Chr19			24
Chr19			25
Chr19			25
Chr19			25
Chr19			25
Chr19			27
Chr19			27
Chr19			27
Chr19			27
Chr19			28
Chr19			28
Chr19			29
Chr19			29
Chr19			29
Chr19			30
Chr19			31
Chr19			31
Chr19			31
Chr19			31
Chr19			32
Chr19			32
Chr19			32
Chr19			32
Chr19			33
Chr19			33
Chr19			33
Chr19			33
Chr19			34
Chr19			34
Chr19			34
Chr19			35
Chr19			35
Chr19			35
Chr19			35
Chr19			36
Chr19			37
Chr19			37
Chr19			37
Chr19			38
Chr19			38
Chr19			39
Chr19			39
Chr19			39
Chr19			39
Chr19			39
Chr19			40
Chr19			40
Chr19			40
Chr19			41
Chr19			41
Chr19			41
Chr19			42
Chr19			42
Chr19			43
Chr19			43
Chr19			43
Chr19			44
Chr19			45
Chr19			45
Chr19			46
Chr19			47
Chr19			48
Chr19			49
Chr19			49
Chr19			49
Chr19			49
Chr19			49
Chr19			49
Chr19			50
Chr19			50
Chr19			51
Chr19			53
Chr19			53
Chr19			53
Chr19			54
Chr19			54
Chr19			55
Chr19			55
Chr19			55
Chr19			55
Chr19			56
Chr19			56
Chr19			57
Chr19			57
Chr19			58
Chr19			58
Chr19			58
Chr19			58
Chr19			59
Chr19			61
Chr19			61
Chr19			63
Chr19			67
Chr19			67
Chr19			68
Chr19			69
Chr19			72
Chr19			73
Chr19			73
Chr19			75
Chr19			76
Chr19			76
Chr19			76
Chr19			79
Chr19			79
Chr19			81
Chr19			85
Chr19			88
Chr19			90
Chr19			104
Chr19			105
Chr19			105
Chr19			107
Chr19			109
Chr19			111
Chr19			111
Chr19			114
Chr19			120
Chr19			120
Chr19			121
Chr19			123
Chr19			123
Chr19			130
Chr19			133
Chr19			134
Chr19			135
Chr19			139
Chr19			146
Chr19			152
Chr19			153
Chr19			167
Chr19			174
Chr19			178
Chr19			188
Chr19			188
Chr19			190
Chr19			190
Chr19			193
Chr19			201
Chr19			206
Chr19			206
Chr19			208
Chr19			235
Chr19			242
